link_id,evidence_ref,target_object_type,target_object_id,evidence_use,confidence,quote_or_summary,source_id,notes
EVLINK_8424,EV_VBIT_0278,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC4773699,Supports ATOM_hpf_lpf_filter
EVLINK_8425,EV_VBIT_0284,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC5592780,Supports ATOM_hpf_lpf_filter
EVLINK_8426,EV_VBIT_0287,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC5963607,Supports ATOM_hpf_lpf_filter
EVLINK_8427,EV_VBIT_0292,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC6278088,Supports ATOM_hpf_lpf_filter
EVLINK_8428,EV_VBIT_0297,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7373176,Supports ATOM_hpf_lpf_filter
EVLINK_8429,EV_VBIT_0300,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8022277,Supports ATOM_hpf_lpf_filter
EVLINK_8430,EV_VBIT_0305,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8871689,Supports ATOM_hpf_lpf_filter
EVLINK_8431,EV_VBIT_0307,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC9301871,Supports ATOM_hpf_lpf_filter
EVLINK_8432,EV_VBIT_0308,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC9366124,Supports ATOM_hpf_lpf_filter
EVLINK_8433,EV_VBIT_0310,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC9576156,Supports ATOM_hpf_lpf_filter
EVLINK_8434,EV_VBIT_0312,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC9587758,Supports ATOM_hpf_lpf_filter
EVLINK_8435,EV_VBIT_0316,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC10338804,Supports ATOM_hpf_lpf_filter
EVLINK_8436,EV_VBIT_0336,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7364176,Supports ATOM_hpf_lpf_filter
EVLINK_8437,EV_VBIT_0337,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8901827,Supports ATOM_hpf_lpf_filter
EVLINK_8438,EQ_PMID_33512913_03,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID_33512913,Supports ATOM_hpf_lpf_filter
EVLINK_8439,EQ_PMID_34284934_02,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID_34284934,Supports ATOM_hpf_lpf_filter
EVLINK_8440,EQ_PMID_41196800_05,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID41196800,Supports ATOM_hpf_lpf_filter
EVLINK_8441,EQ_PMID_40629211_02,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40629211,Supports ATOM_hpf_lpf_filter
EVLINK_8442,EQ_PMID_40843107_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40843107,Supports ATOM_hpf_lpf_filter
EVLINK_8443,EQ_PMID_40843107_02,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40843107,Supports ATOM_hpf_lpf_filter
EVLINK_8444,EQ_PMID_40843107_03,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40843107,Supports ATOM_hpf_lpf_filter
EVLINK_8445,EQ_PMID_40843107_04,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40843107,Supports ATOM_hpf_lpf_filter
EVLINK_8446,EQ_PMID_42255351_07,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID42255351,Supports ATOM_hpf_lpf_filter
EVLINK_8447,EQ_PMID_42255351_08,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID42255351,Supports ATOM_hpf_lpf_filter
EVLINK_8448,EQ_PMC6953699_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC6953699,Supports ATOM_hpf_lpf_filter
EVLINK_8449,EV_VBIT_0232,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC6953699,Supports ATOM_hpf_lpf_filter
EVLINK_8450,EQ_PMC12877426_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12877426,Supports ATOM_hpf_lpf_filter
EVLINK_8451,EV_VBIT_0001,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12877426,Supports ATOM_hpf_lpf_filter
EVLINK_8452,EV_VBIT_0002,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12877426,Supports ATOM_hpf_lpf_filter
EVLINK_8453,EQ_PMC13102829_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC13102829,Supports ATOM_hpf_lpf_filter
EVLINK_8454,EQ_PMC8564674_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8564674,Supports ATOM_hpf_lpf_filter
EVLINK_8455,EQ_PMC7586414_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7586414,Supports ATOM_hpf_lpf_filter
EVLINK_8456,EQ_PMC7506757_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7506757,Supports ATOM_hpf_lpf_filter
EVLINK_8457,EQ_PMC7139562_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7139562,Supports ATOM_hpf_lpf_filter
EVLINK_8458,EQ_PMC6866983_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC6866983,Supports ATOM_hpf_lpf_filter
EVLINK_8459,EQ_PMC10297241_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC10297241,Supports ATOM_hpf_lpf_filter
EVLINK_8460,EQ_PMC9163532_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC9163532,Supports ATOM_hpf_lpf_filter
EVLINK_8461,EQ_PMC12942210_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12942210,Supports ATOM_hpf_lpf_filter
EVLINK_8462,EQ_PMC12565398_01,method_atom,ATOM_hpf_lpf_filter,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12565398,Supports ATOM_hpf_lpf_filter
EVLINK_8482,EQ_PMC11833346_03,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11833346,Supports ATOM_group_glm_nirs_spm
EVLINK_8483,EQ_PMC12929548_04,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12929548,Supports ATOM_group_glm_nirs_spm
EVLINK_8484,EQ_PMC12505193_05,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12505193,Supports ATOM_group_glm_nirs_spm
EVLINK_8485,EQ_PMC11221214_01,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11221214,Supports ATOM_group_glm_nirs_spm
EVLINK_8486,EQ_PMC11428271_02,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11428271,Supports ATOM_group_glm_nirs_spm
EVLINK_8487,EQ_PMC12731443_01,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12731443,Supports ATOM_group_glm_nirs_spm
EVLINK_8488,EQ_PMC11762704_01,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11762704,Supports ATOM_group_glm_nirs_spm
EVLINK_8489,EQ_PMC12818463_01,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12818463,Supports ATOM_group_glm_nirs_spm
EVLINK_8490,EQ_PMID_40306761_05,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40306761,Supports ATOM_group_glm_nirs_spm
EVLINK_8491,EQ_PMID_40629211_05,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40629211,Supports ATOM_group_glm_nirs_spm
EVLINK_8492,EQ_PMID_40816923_03,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40816923,Supports ATOM_group_glm_nirs_spm
EVLINK_8493,EQ_PMID_42255351_04,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID42255351,Supports ATOM_group_glm_nirs_spm
EVLINK_8494,EQ_PMID_42313692_01,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID42313692,Supports ATOM_group_glm_nirs_spm
EVLINK_8495,EQ_PMID_42313692_02,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID42313692,Supports ATOM_group_glm_nirs_spm
EVLINK_8496,EQ_PMC8901827_03,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8901827,Supports ATOM_group_glm_nirs_spm
EVLINK_8497,EQ_PMID_40843107_06,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40843107,Supports ATOM_group_glm_nirs_spm
EVLINK_8498,EQ_PMID_40843107_07,method_atom,ATOM_group_glm_nirs_spm,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40843107,Supports ATOM_group_glm_nirs_spm
EVLINK_8499,EQ_PMC12505193_02,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12505193,Supports ATOM_sensitivity_analysis
EVLINK_8500,EQ_PMC12061381_01,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12061381,Supports ATOM_sensitivity_analysis
EVLINK_8501,EQ_PMC12061381_05,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12061381,Supports ATOM_sensitivity_analysis
EVLINK_8502,EQ_PMC12053328_04,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12053328,Supports ATOM_sensitivity_analysis
EVLINK_8503,EV_VBIT_0045,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC3134125,Supports ATOM_sensitivity_analysis
EVLINK_8504,EV_VBIT_0165,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC6323003,Supports ATOM_sensitivity_analysis
EVLINK_8505,EV_VBIT_0192,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC4258229,Supports ATOM_sensitivity_analysis
EVLINK_8506,EQ_PMID_34284934_01,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID_34284934,Supports ATOM_sensitivity_analysis
EVLINK_8507,EQ_PMID_34284934_02,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID_34284934,Supports ATOM_sensitivity_analysis
EVLINK_8508,EQ_PMID_34284934_03,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID_34284934,Supports ATOM_sensitivity_analysis
EVLINK_8509,EQ_PMID_34411803_02,method_atom,ATOM_sensitivity_analysis,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID_34411803,Supports ATOM_sensitivity_analysis
EVLINK_8510,EQ_PMC8901827_01,method_atom,ATOM_dcm_fnirs,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8901827,Supports ATOM_dcm_fnirs
EVLINK_8511,EQ_PMC5971219_01,method_atom,ATOM_dcm_fnirs,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC5971219,Supports ATOM_dcm_fnirs
EVLINK_8512,EQ_PMC11833346_09,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11833346,Supports ATOM_cross_correlation
EVLINK_8513,EQ_PMC12929548_02,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12929548,Supports ATOM_cross_correlation
EVLINK_8514,EQ_PMC12929548_06,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12929548,Supports ATOM_cross_correlation
EVLINK_8515,EQ_PMC12929548_08,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12929548,Supports ATOM_cross_correlation
EVLINK_8516,EQ_PMC7868344_03,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7868344,Supports ATOM_cross_correlation
EVLINK_8517,EQ_PMC8918582_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8918582,Supports ATOM_cross_correlation
EVLINK_8518,EQ_PMC8888846_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8888846,Supports ATOM_cross_correlation
EVLINK_8519,EQ_PMC10469683_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC10469683,Supports ATOM_cross_correlation
EVLINK_8520,EQ_PMC8851356_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8851356,Supports ATOM_cross_correlation
EVLINK_8521,EQ_PMC8414570_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8414570,Supports ATOM_cross_correlation
EVLINK_8522,EQ_PMC10146120_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC10146120,Supports ATOM_cross_correlation
EVLINK_8523,EQ_PMC9780687_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC9780687,Supports ATOM_cross_correlation
EVLINK_8524,EQ_PMC11892370_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11892370,Supports ATOM_cross_correlation
EVLINK_8525,EQ_PMC10665481_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC10665481,Supports ATOM_cross_correlation
EVLINK_8526,EQ_PMC9682186_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC9682186,Supports ATOM_cross_correlation
EVLINK_8527,EQ_PMC7821565_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7821565,Supports ATOM_cross_correlation
EVLINK_8528,EQ_PMC12425098_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12425098,Supports ATOM_cross_correlation
EVLINK_8529,EQ_PMC8901827_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8901827,Supports ATOM_cross_correlation
EVLINK_8530,EQ_PMC13244843_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC13244843,Supports ATOM_cross_correlation
EVLINK_8531,EQ_PMC5788966_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC5788966,Supports ATOM_cross_correlation
EVLINK_8532,EQ_PMC13210414_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC13210414,Supports ATOM_cross_correlation
EVLINK_8533,EQ_PMC4619753_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC4619753,Supports ATOM_cross_correlation
EVLINK_8534,EQ_PMC7745044_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7745044,Supports ATOM_cross_correlation
EVLINK_8535,EQ_PMID_40629211_04,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40629211,Supports ATOM_cross_correlation
EVLINK_8536,EQ_PMID_40816923_02,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMID40816923,Supports ATOM_cross_correlation
EVLINK_8540,EQ_PMC11833346_05,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11833346,Supports ATOM_cross_correlation
EVLINK_8542,EQ_PMC11833346_10,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC11833346,Supports ATOM_cross_correlation
EVLINK_8543,EQ_PMC6953699_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC6953699,Supports ATOM_cross_correlation
EVLINK_8544,EV_VBIT_0232,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC6953699,Supports ATOM_cross_correlation
EVLINK_8545,EQ_PMC12877426_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12877426,Supports ATOM_cross_correlation
EVLINK_8546,EV_VBIT_0001,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12877426,Supports ATOM_cross_correlation
EVLINK_8547,EV_VBIT_0002,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC12877426,Supports ATOM_cross_correlation
EVLINK_8548,EQ_PMC10277131_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC10277131,Supports ATOM_cross_correlation
EVLINK_8549,EQ_PMC13102829_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC13102829,Supports ATOM_cross_correlation
EVLINK_8550,EQ_PMC8564674_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC8564674,Supports ATOM_cross_correlation
EVLINK_8551,EQ_PMC7586414_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7586414,Supports ATOM_cross_correlation
EVLINK_8552,EQ_PMC7506757_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7506757,Supports ATOM_cross_correlation
EVLINK_8553,EQ_PMC7139562_01,method_atom,ATOM_cross_correlation,method_atom,medium,Evidence from traditional analysis packages,SRC_PMC7139562,Supports ATOM_cross_correlation
